;X;Y;Z;Rf;Gf;Bf;Af
5681;-0.89701958;0.71181973;1.28999053;0.45098;0.392157;0.309804;1
5682;-0.45186920;2.13309062;0.996921034;0.176471;0.847059;0.666667;1
5683;-0.52871056;0.69096001;0.1005685015;0.258824;0.478431;0.4;1
5684;-0.64606972;0.24059017;1.1869420162;0.0117647;0.345098;0.270588;1
5685;-0.83695908;0.54986008;1.1846150151;0.494118;0.376471;0.301961;1
5686;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
5687;-0.96898003;0.17480000;1.13186886;0.490196;0.313725;0.258824;1
5688;-1.522945087;0.49382027;1.13589885;0.411765;0.313725;0.243137;1
5689;-1.527784030;0.07647045;0.536525474;0.156863;0.282353;0.176471;1
5690;-0.36945076;0.86905010;0.499458466;0.262745;0.988235;1;1
5691;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
5692;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
5693;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
5694;-0.42018051;0.73771008;0.275650390;0.329412;0.639216;0.552941;1
5695;-0.37135048;0.86413963;0.194776388;0.482353;0.839216;0.760784;1
5696;-0.35888023;1.45001991;1.38134211;0.411765;0.866667;0.760784;1
5697;-0.64996071;0.07083996;1.38223213;0.592157;0.403922;0.34902;1
5698;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
5699;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
5700;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
5701;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
5702;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
5703;-0.62956924;2.19989073;1.1682091824;0.231373;0.976471;0.780392;1
5704;-0.29984016;0.27696999;1.1698143832;0.694118;0.611765;0.545098;1
5705;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
5706;-1.07701087;0.30577953;1.28753052;0.439216;0.294118;0.239216;1
5707;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
5708;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
5709;-0.31282921;2.09552062;0.13291996;0.137255;0.529412;0.352941;1
5710;-1.08542037;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
5711;-0.1811334405;2.14993060;0.86893993;0.168627;0.792157;0.701961;1
5712;-0.1787022386;-0.00491993;1.10599051;0.0313725;0.984314;0.933333;1
5713;-1.30355048;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
5714;-0.1189172758;0.48497971;1.03087054;0.0196078;0.611765;0.588235;1
5715;-0.1118245711;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
5716;-1.14903044;0.26375969;1.127241794;0.466667;0.298039;0.243137;1
5717;-0.10600066;0.58792980;1.128188792;0.596078;0.717647;0.654902;1
5718;-1.479948166;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
5719;-1.484435013;0.06373985;1.28761063;0.411765;0.270588;0.215686;1
5720;-0.41626091;0.74569996;0.53716999;0.32549;53;0.984314;1
5721;-0.96996994;0.14480026;1.92544007;0.482353;0.32549;0.270588;1
5722;-0.19592972;0.49193962;1.93158007;0.639216;0.65098;0.564706;1
5723;-1.09172034;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
5724;-2.14615035;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
5725;-0.35751129;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
5726;-1.42788101;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
5727;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
5728;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
5729;-0.86226006;0.20722015;1.402424943;0.466667;0.329412;0.27451;1
5730;-1.29110122;0.76474007;1.405981933;0.34902;0.301961;0.239216;1
5731;-0.670755649;2.08624042;0.49967009;0.337255;0.866667;0.694118;1
5732;-0.717250705;0.21914013;1.334610901;0.466667;0.345098;0.290196;1
5733;-1.14609123;0.69275959;1.337520919;0.407843;0.313725;0.239216;1
5734;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
5735;-0.30552025;2.06581081;0.02168995;0.262745;0.737255;0.545098;1
5736;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
5737;-0.34195061;1.89000996;1.288668578;0.321569;0.984314;0.972549;1
5738;-0.37633057;0.23423965;1.291667574;0.603922;0.556863;0.505882;1
5739;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
5740;-0.46479912;0.66778954;1.04340064;0.231373;0.478431;0.411765;1
5741;-0.52572937;0.68488987;0.101996785;0.341176;0.588235;0.521569;1
5742;-0.30684967;2.09695018;0.102794783;0.121569;0.498039;0.333333;1
5743;-0.04395981;0.54794987;1.29583060;0.572549;0.647059;0.619608;1
5744;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
5745;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
5746;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
5747;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
5748;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
5749;-1.99917007;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
5750;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
5751;-0.63498039;0.72556026;1.14656054;0.313725;0.423529;0.372549;1
5752;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
5753;-0.85994072;0.50986012;1.28641044;0.482353;0.372549;0.298039;1
5754;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
5755;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
5756;-1.17845131;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
5757;-0.88194962;0.14282997;1.28669058;0.501961;0.333333;0.278431;1
5758;-0.64301987;2.19567073;0.71538001;0.0470588;0.517647;0.458824;1
5759;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
5760;-1.17244125;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
5761;-0.37396980;0.85499962;0.42729002;0.294118;54;0.952941;1
5762;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
5763;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
5764;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
5765;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
5766;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
5767;-0.77328033;2.22999061;0.34196001;0.286275;0.827451;0.658824;1
5768;-0.05174942;1.96052040;0.99702006;0.25098;0.972549;0.980392;1
5769;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
5770;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
5771;-0.02562065;0.65170963;1.23140007;0.580392;0.56047069;0.61058747;1
5772;-0.76200981;0.71284969;1.29080993;0.505882;0.56584324;0.61643060;1
5773;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
5774;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
5775;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
5776;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
5777;-1.02906013;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
5778;-0.67192054;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
5779;-2.12308097;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
5780;-0.493914384;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
5781;-0.457686395;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
5782;-1.33208061;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
5783;-0.34889961;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
5784;-1.00779129;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
5785;-0.13666077;0.69167049;1.633709998;0.556863;1;1;1
5786;-0.93102951;0.61380966;1.639468998;0.427451;0.380392;0.298039;1
5787;-0.93645973;0.90598019;0.667343132;0.152941;0.341176;0.286275;1
5788;-1.38556076;0.12489994;0.633676140;0.14902;0.286275;0.164706;1
5789;-0.89701958;0.71181973;1.28999054;0.45098;0.392157;0.309804;1
5790;-0.45186920;2.13309063;0.1014448996;0.176471;0.847059;0.666667;1
5791;-0.52871056;0.69096001;0.1023212977;0.258824;0.478431;0.4;1
5792;-0.64606972;0.24059017;1.1822880140;0.0117647;0.345098;0.270588;1
5793;-0.83695908;0.54986008;1.1799610129;0.494118;0.376471;0.301961;1
5794;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
5795;-0.96898003;0.17480000;1.13992884;0.490196;0.313725;0.258824;1
5796;-1.532622973;0.49382027;1.14395883;0.411765;0.313725;0.243137;1
5797;-1.537461916;0.07647045;0.462391458;0.156863;0.282353;0.176471;1
5798;-0.36945076;0.86905010;0.425324450;0.262745;0.988235;1;1
5799;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
5800;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
5801;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
5802;-0.42018051;0.73771008;0.113902386;0.329412;0.639216;0.552941;1
5803;-0.37135048;0.86413963;0.33028384;0.482353;0.839216;0.760784;1
5804;-0.35888023;1.45001991;1.38312215;0.411765;0.866667;0.760784;1
5805;-0.64996071;0.07083996;1.38401217;0.592157;0.403922;0.34902;1
5806;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
5807;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
5808;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
5809;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
5810;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
5811;-0.62956924;2.19989074;1.1714195840;0.231373;0.976471;0.780392;1
5812;-0.29984016;0.27696999;1.1730247848;0.694118;0.611765;0.545098;1
5813;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
5814;-1.07701088;0.30577953;1.28753053;0.439216;0.294118;0.239216;1
5815;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
5816;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
5817;-0.31282921;2.09552063;0.13291996;0.137255;0.529412;0.352941;1
5818;-1.08542038;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
5819;-0.1762710367;2.14993061;0.86893993;0.168627;0.792157;0.701961;1
5820;-0.1738398348;-0.00491993;1.10599052;0.0313725;0.984314;0.933333;1
5821;-1.30355049;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
5822;-0.1047318664;0.48497971;1.03087055;0.0196078;0.611765;0.588235;1
5823;-0.976391617;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
5824;-1.14903045;0.26375969;1.129135790;0.466667;0.298039;0.243137;1
5825;-0.10600067;0.58792980;1.130082788;0.596078;0.717647;0.654902;1
5826;-1.488921860;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
5827;-1.493408707;0.06373985;1.28761064;0.411765;0.270588;0.215686;1
5828;-0.41626091;0.74569996;0.53716999;0.32549;54;0.984314;1
5829;-0.96996994;0.14480026;1.93772007;0.482353;0.32549;0.270588;1
5830;-0.19592972;0.49193962;1.94386007;0.639216;0.65098;0.564706;1
5831;-1.09172035;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
5832;-2.14615036;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
5833;-0.35751130;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
5834;-1.42788102;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
5835;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
5836;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
5837;-0.86226006;0.20722015;1.409538923;0.466667;0.329412;0.27451;1
5838;-1.29110123;0.76474007;1.413095913;0.34902;0.301961;0.239216;1
5839;-0.763745761;2.08624043;0.49967009;0.337255;0.866667;0.694118;1
5840;-0.810240817;0.21914013;1.340430937;0.466667;0.345098;0.290196;1
5841;-1.14609124;0.69275959;1.343340955;0.407843;0.313725;0.239216;1
5842;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
5843;-0.30552025;2.06581082;0.02168995;0.262745;0.737255;0.545098;1
5844;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
5845;-0.34195061;1.89000996;1.294666570;0.321569;0.984314;0.972549;1
5846;-0.37633057;0.23423965;1.297665566;0.603922;0.556863;0.505882;1
5847;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
5848;-0.46479912;0.66778954;1.04340065;0.231373;0.478431;0.411765;1
5849;-0.52572937;0.68488987;0.103592781;0.341176;0.588235;0.521569;1
5850;-0.30684967;2.09695019;0.104390779;0.121569;0.498039;0.333333;1
5851;-0.04395981;0.54794987;1.29583061;0.572549;0.647059;0.619608;1
5852;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
5853;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
5854;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
5855;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
5856;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
5857;-1.99917008;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
5858;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
5859;-0.63498039;0.72556026;1.14656055;0.313725;0.423529;0.372549;1
5860;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
5861;-0.85994072;0.50986012;1.28641045;0.482353;0.372549;0.298039;1
5862;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
5863;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
5864;-1.17845132;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
5865;-0.88194962;0.14282997;1.28669059;0.501961;0.333333;0.278431;1
5866;-0.64301987;2.19567074;0.71538001;0.0470588;0.517647;0.458824;1
5867;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
5868;-1.17244126;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
5869;-0.37396981;0.85499962;0.42729002;0.294118;55;0.952941;1
5870;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
5871;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
5872;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
5873;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
5874;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
5875;-0.77328033;2.22999062;0.34196001;0.286275;0.827451;0.658824;1
5876;-0.05174942;1.96052041;0.99702006;0.25098;0.972549;0.980392;1
5877;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
5878;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
5879;-0.02562065;0.65170963;1.23140007;0.580392;0.57121579;0.62227373;1
5880;-0.76200981;0.71284969;1.29080993;0.505882;0.57658834;0.62811686;1
5881;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
5882;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
5883;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
5884;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
5885;-1.02906014;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
5886;-0.67192055;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
5887;-2.12308098;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
5888;-0.421458406;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
5889;-0.385230417;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
5890;-1.33208062;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
5891;-0.34889962;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
5892;-1.00779130;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
5893;-0.13666077;0.69167049;1.645227998;0.556863;1;1;1
5894;-0.93102951;0.61380966;1.650986998;0.427451;0.380392;0.298039;1
5895;-0.93645973;0.90598019;0.600009148;0.152941;0.341176;0.286275;1
5896;-1.38556077;0.12489994;0.566342156;0.14902;0.286275;0.164706;1
5897;-0.89701958;0.71181973;1.28999055;0.45098;0.392157;0.309804;1
5898;-0.45186920;2.13309064;0.1031976958;0.176471;0.847059;0.666667;1
5899;-0.52871056;0.69096001;0.1040740939;0.258824;0.478431;0.4;1
5900;-0.64606972;0.24059017;1.1776340118;0.0117647;0.345098;0.270588;1
5901;-0.83695908;0.54986008;1.1753070107;0.494118;0.376471;0.301961;1
5902;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
5903;-0.96898003;0.17480000;1.14798882;0.490196;0.313725;0.258824;1
5904;-1.542300859;0.49382027;1.15201881;0.411765;0.313725;0.243137;1
5905;-1.547139802;0.07647045;0.388257442;0.156863;0.282353;0.176471;1
5906;-0.36945076;0.86905010;0.351190434;0.262745;0.988235;1;1
5907;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
5908;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
5909;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
5910;-0.42018051;0.73771008;0.47845618;0.329412;0.639216;0.552941;1
5911;-0.37135048;0.86413963;0.128719620;0.482353;0.839216;0.760784;1
5912;-0.35888023;1.45001991;1.38490219;0.411765;0.866667;0.760784;1
5913;-0.64996071;0.07083996;1.38579221;0.592157;0.403922;0.34902;1
5914;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
5915;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
5916;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
5917;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
5918;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
5919;-0.62956924;2.19989075;1.1746299856;0.231373;0.976471;0.780392;1
5920;-0.29984016;0.27696999;1.1762351864;0.694118;0.611765;0.545098;1
5921;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
5922;-1.07701089;0.30577953;1.28753054;0.439216;0.294118;0.239216;1
5923;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
5924;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
5925;-0.31282921;2.09552064;0.13291996;0.137255;0.529412;0.352941;1
5926;-1.08542039;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
5927;-0.1714086329;2.14993062;0.86893993;0.168627;0.792157;0.701961;1
5928;-0.1689774310;-0.00491993;1.10599053;0.0313725;0.984314;0.933333;1
5929;-1.30355050;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
5930;-0.905464570;0.48497971;1.03087056;0.0196078;0.611765;0.588235;1
5931;-0.834537523;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
5932;-1.14903046;0.26375969;1.131029786;0.466667;0.298039;0.243137;1
5933;-0.10600068;0.58792980;1.131976784;0.596078;0.717647;0.654902;1
5934;-1.497895554;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
5935;-1.502382401;0.06373985;1.28761065;0.411765;0.270588;0.215686;1
5936;-0.41626091;0.74569996;0.53716999;0.32549;55;0.984314;1
5937;-0.96996994;0.14480026;1.95000007;0.482353;0.32549;0.270588;1
5938;-0.19592972;0.49193962;1.95614007;0.639216;0.65098;0.564706;1
5939;-1.09172036;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
5940;-2.14615037;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
5941;-0.35751131;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
5942;-1.42788103;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
5943;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
5944;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
5945;-0.86226006;0.20722015;1.416652903;0.466667;0.329412;0.27451;1
5946;-1.29110124;0.76474007;1.420209893;0.34902;0.301961;0.239216;1
5947;-0.856735873;2.08624044;0.49967009;0.337255;0.866667;0.694118;1
5948;-0.903230929;0.21914013;1.346250973;0.466667;0.345098;0.290196;1
5949;-1.14609125;0.69275959;1.349160991;0.407843;0.313725;0.239216;1
5950;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
5951;-0.30552025;2.06581083;0.02168995;0.262745;0.737255;0.545098;1
5952;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
5953;-0.34195061;1.89000996;1.300664562;0.321569;0.984314;0.972549;1
5954;-0.37633057;0.23423965;1.303663558;0.603922;0.556863;0.505882;1
5955;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
5956;-0.46479912;0.66778954;1.04340066;0.231373;0.478431;0.411765;1
5957;-0.52572937;0.68488987;0.105188777;0.341176;0.588235;0.521569;1
5958;-0.30684967;2.09695020;0.105986775;0.121569;0.498039;0.333333;1
5959;-0.04395981;0.54794987;1.29583062;0.572549;0.647059;0.619608;1
5960;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
5961;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
5962;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
5963;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
5964;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
5965;-1.99917009;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
5966;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
5967;-0.63498039;0.72556026;1.14656056;0.313725;0.423529;0.372549;1
5968;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
5969;-0.85994072;0.50986012;1.28641046;0.482353;0.372549;0.298039;1
5970;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
5971;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
5972;-1.17845133;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
5973;-0.88194962;0.14282997;1.28669060;0.501961;0.333333;0.278431;1
5974;-0.64301987;2.19567075;0.71538001;0.0470588;0.517647;0.458824;1
5975;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
5976;-1.17244127;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
5977;-0.37396982;0.85499962;0.42729002;0.294118;56;0.952941;1
5978;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
